TargetID,ProbeID,A2,B1,B2,C1,C2,D1,D2,E1,E2,F1,F2,G1,G2,H1,H2,A1,SYMBOL,DEFINITION,GID
ILMN_157095,623,5540.5,5520.4,3665,6699.9,8106,6074.1,5616.5,4926.4,7913.9,5023.3,5600.4,4688.1,5244.2,7334.9,5001.9,5119.1,mus209,"Drosophila melanogaster mutagen-sensitive 209 CG9193-RB, transcript variant B (mus209), mRNA.",45552758
ILMN_159176,629,68.9,55.3,58.9,57.9,56.8,50.6,55.1,48.8,57.5,67.1,52.3,52.4,51.5,51.4,58.2,70.9,zen,"Drosophila melanogaster zerknullt CG1046-RA (zen), mRNA.",19550227
ILMN_152936,630,130,135.3,69.4,77,141.5,123.7,70.6,60.3,163.7,119.9,73.4,67.5,130.6,134.7,65.5,78.3,CG16959,"Drosophila melanogaster CG16959-RA, transcript variant A (CG16959), mRNA.",24664486
ILMN_141858,631,75,89.3,73.6,89.2,80.6,69.9,72.1,62.1,85.9,68.2,70.6,69.8,62.8,70,67.4,98,Arr2,"Drosophila melanogaster Arrestin 2 CG5962-RA (Arr2), mRNA.",24661080
ILMN_153539,634,122.7,136,107.4,145.5,143.9,78,130.5,111.4,137.3,87.4,97.8,105.9,96.6,105.1,98.8,176.6,sgg,"Drosophila melanogaster shaggy CG2621-RA, transcript variant A (sgg), mRNA.",24639375
ILMN_140983,636,154.9,197.2,149.1,202.8,180.7,182.9,163.2,168.2,186.8,183.3,187.7,140.3,139.4,186.1,175.5,204.5,CG31961,"Drosophila melanogaster CG31961-PA, isoform A (CG31961) mRNA, complete cds.",24581581
ILMN_158712,648,76.1,87.2,75,64.9,86.6,66.3,78,62.4,95.9,77.4,62.3,77.7,69.1,75.5,62.8,86.2,Pka-R2,"Drosophila melanogaster cAMP-dependent protein kinase R2 CG15862-RA, transcript variant A (Pka-R2), mRNA.",24652280
ILMN_146116,649,604.6,520.3,500.8,780.2,792.2,486.7,717.8,608.2,856.9,486.4,676,613.7,541.7,636.6,590.1,689.5,viaf,"Drosophila melanogaster viral IAP-associated factor CG18593-RA (viaf), mRNA.",24663065
ILMN_150921,651,578,726.4,662.3,1046.4,829.4,621,928.8,882.8,619.7,675.8,936.6,713.3,745.4,681.9,870.9,874.1,fz,"Drosophila melanogaster frizzled CG17697-RB, transcript variant B (fz), mRNA.",24664149
ILMN_149903,654,1264.5,1244.7,631,955.5,1679.1,1540.5,1093.7,982.1,1696.8,1383.1,1198.9,909.6,1287.6,1760.8,811.6,890.1,ogre,"Drosophila melanogaster optic ganglion reduced CG3039-RB, transcript variant B (ogre), mRNA.",24640271
ILMN_142643,656,61,75.4,67.5,63.6,64.2,57.9,59.5,48.9,69,71.5,59.7,60.5,59.2,52.2,59,84.8,Cyt-c-d,"Drosophila melanogaster Cytochrome c distal CG13263-RA (Cyt-c-d), mRNA.",24584668
ILMN_154771,657,102.3,85.5,75.7,169.2,127.5,133,143.3,76.3,141,86.7,69.5,136.8,98.2,149.2,128,97.1,CG5023,"Drosophila melanogaster CG5023-RA (CG5023), mRNA.",24648358
ILMN_158507,658,298,331.6,196,290.9,427.9,203.1,309.9,234.8,512.5,235.4,274.6,272,289.5,360.6,275.1,185.6,rhea,"Drosophila melanogaster rhea CG6831-RA (rhea), mRNA.",24660995
ILMN_150124,662,5252.1,7498,4503.6,8388.7,7686,4717,6588.5,5623.9,8124.4,5035.5,7332.2,5017.8,4399.3,7658.1,5474.8,6531,miple2,"Drosophila melanogaster miple2 CG18321-RA (miple2), mRNA.",24654674
ILMN_154496,671,6412.6,7967.3,5561.2,8557.2,8576.8,6341.1,7541.7,6834,8415,5968,8276.3,6870.1,6241.8,9210.2,6798.9,6223.4,spen,"Drosophila melanogaster CG18497-RB, transcript variant B (spen), mRNA.",24580580
ILMN_144450,674,328.8,379.8,250.5,421.6,392.9,337.1,356.2,282.4,439.5,300.9,371.2,279.7,265.3,379.6,290.1,388.4,sav,"Drosophila melanogaster salvador CG33193-RA (sav), mRNA.",28572107
ILMN_153698,678,61.9,61,64.4,62.5,56.8,57.8,57.2,48.6,61.8,74.8,50.1,53.5,54.7,51.5,52.3,77.4,grim,"Drosophila melanogaster grim CG4345-RA (grim), mRNA.",24666285
ILMN_159103,682,227.7,191.9,131.1,216.2,243.8,176.2,172.8,174.9,305.9,191.2,178.8,166.8,191.6,222.2,155.5,197.5,Traf1,"Drosophila melanogaster TNF-receptor-associated factor 1 CG3048-RB, transcript variant B (Traf1), mRNA.",24581620
ILMN_143673,691,2095.8,2614.8,1548.8,2986.5,3216.1,2160.1,2473.8,2034.8,3237.6,2022.9,2702.6,1888.2,1743.9,3484.8,1861.8,2363.8,Pkc98E,"Drosophila melanogaster Protein C kinase 98E CG1954-RA (Pkc98E), mRNA.",24650923
ILMN_156523,692,985.3,943.7,1028.5,1419,1071.2,1294,1183.9,1272.6,1231.3,1016.6,1146.1,929.2,831.8,1034.4,994.6,1449.4,Idgf4,"Drosophila melanogaster Imaginal disc growth factor 4 CG1780-RB, transcript variant B (Idgf4), mRNA.",24640906
ILMN_149396,697,7009.5,8277.9,6055.9,8615.6,10064.6,6657.2,9184.1,7056.5,11041.8,6489,9446.1,6072.6,6387.5,8591,7026.5,5867.5,CG3800,"Drosophila melanogaster CG3800-RA (CG3800), mRNA.",24658882
ILMN_159573,700,1660.6,1807.6,1243.5,2510.7,2149.4,1755.2,2057.7,1819.5,2356.9,1484,2062.9,1680,1503.9,1995.6,1782.7,2223.8,dome,"Drosophila melanogaster domeless CG14226-RA (dome), mRNA.",24643355
ILMN_149125,701,391.8,421,319.5,545.5,513.5,476.2,500.8,410.8,576.7,426.3,549.9,412.3,402.7,561.6,458.2,395.8,fh,"Drosophila melanogaster frataxin-like CG8971-RA (fh), mRNA.",24640735
ILMN_155896,715,3163.4,3910.6,2566.9,4604.7,4942.8,3956.6,3749.7,4441.7,4198.4,3543.1,4487.5,3013.4,3241.8,4883.8,3303.7,4489.5,br,"Drosophila melanogaster broad CG11491-RF, transcript variant F (br), mRNA.",24639125
ILMN_151832,717,1294.3,1209.7,978.8,1752.5,1806.1,1433.2,1638.9,1276.7,1969.3,969,1539.3,1379.9,1269,1954.1,1273.7,1418.2,cul-4,"Drosophila melanogaster cul-4 CG8711-RA (cul-4), mRNA.",24586499
ILMN_150275,718,905,896.1,727.3,1323.2,1158,842,1049.8,988.1,1213.8,783.8,1012.4,954.2,875.6,1067.3,920.6,1102.9,AP-47,"Drosophila melanogaster AP-47 CG9388-RA (AP-47), mRNA.",24645406
ILMN_156791,720,784.8,783.9,602.7,1035.2,1054.6,742.1,839.7,678.2,996.6,715.1,797.4,728.2,724,785.8,793.5,904.5,Dph5,"Drosophila melanogaster Diphthamide methyltransferase CG31289-RA (Dph5), mRNA.",28572119
ILMN_143832,721,2914.4,3734,2822.6,5660,4845.5,3422.2,5156,3492.2,4449.6,2886.1,4837.3,3838.7,2969.8,4761.4,4064.6,3530.3,stg,"Drosophila melanogaster string CG1395-RA (stg), mRNA.",24651026
ILMN_142413,724,484,869.7,409.4,972.5,578.6,374.1,766,596.5,750.9,548.1,765.5,644.4,492.4,944.8,594.3,666.7,dally,"Drosophila melanogaster division abnormally delayed CG4974-RA (dally), mRNA.",24661180
ILMN_150581,731,746.7,1183,1301.1,2669.6,1386.1,764.7,2246.1,1542.2,1290.9,657,2272,1515.5,868.7,1470.7,1716.8,2028.1,Gasp,"Drosophila melanogaster Gasp CG10287-RA (Gasp), mRNA.",24644503
ILMN_150160,732,74.5,84.4,74,66.6,59.8,55.3,59,52,59,71.5,60.6,62.6,61.8,54.3,58.1,84.4,slou,"Drosophila melanogaster slouch CG6534-RA (slou), mRNA.",19550124
ILMN_150639,740,925.4,1144.7,715.3,1305.4,1253.8,1127,1121.4,973.2,1375.2,1015,1281.5,853.8,905.2,1193.2,932.4,1196.8,dalao,"Drosophila melanogaster dalao CG7055-RA (dalao), mRNA.",28571149
ILMN_145089,743,1146.5,1205.8,884,1383.5,1402.6,1282.9,1338.7,1209.6,1420.7,1202.2,1393.7,995.6,966.6,1309.7,1177.8,1013.1,por,"Drosophila melanogaster porcupine CG6205-RA (por), mRNA.",19550066
ILMN_154547,744,4579.1,4514.6,2749.8,4942.5,5350.5,4118.8,3923.3,3983.2,6227.5,4552.7,4503,3614.2,4019.6,4574.2,3707.5,4359.6,th,"Drosophila melanogaster thread CG12284-RC, transcript variant C (th), mRNA.",24664974
ILMN_150239,747,61.3,67.1,66.8,59,57.7,55.6,57.5,47.6,57.1,60.7,53.7,60.4,55.8,46.6,57.3,70.6,nos,"Drosophila melanogaster nanos CG5637-RA (nos), mRNA.",24648141
ILMN_152468,751,172.3,232.6,136.6,280.9,208.4,99,234.5,150.2,279.2,145.3,197.2,180.1,127.9,203.8,181.7,215.3,MYPT-75D,"Drosophila melanogaster MYPT-75D CG6896-RA (MYPT-75D), mRNA.",24666366
ILMN_147178,753,298.1,384.5,266.2,619.2,419.1,164.8,459.2,345.8,533.4,202.5,384.5,327.2,226.9,366.2,362.5,498.6,hpo,"Drosophila melanogaster hippo CG11228-RA (hpo), mRNA.",45550466
ILMN_151263,754,509.8,516.8,238.1,352.4,343.5,261.8,291.4,386.6,778.7,409.4,426.4,235.7,231.8,344,241.1,472.2,gk,"Drosophila melanogaster geko CG13695-RB (gk), mRNA.",24666256
ILMN_156172,756,70.1,60.9,69.6,70.1,67.7,60.1,66.7,53.4,63.5,69.3,57.2,61.8,54.9,53.9,59.2,88.4,CG11940,"Drosophila melanogaster CG11940-RA, transcript variant A (CG11940), mRNA.",24643404
ILMN_141254,758,285.2,272.8,231.3,504.2,368.9,336.4,404.7,314.3,358.3,304.4,334.1,330.4,266.6,325.8,349,359.3,Doc3,"Drosophila melanogaster Dorsocross3 CG5093-RA (Doc3), mRNA.",24661318
ILMN_156298,764,3450.7,4371.9,2948.2,5386.1,5357,2734.1,5052.2,3862,5683.3,2675.9,4262.5,4055.6,3412.8,4525.7,4316.1,4318.6,tok,"Drosophila melanogaster tolkin CG6863-RB, transcript variant B (tok), mRNA.",24649764
ILMN_141775,775,350.5,432.5,263.9,621.5,459.9,219.8,496.3,349.6,598.4,223.6,390.3,409.7,301.4,486,389.9,492.5,Apc,"Drosophila melanogaster APC-like CG1451-RA (Apc), mRNA.",19549387
ILMN_150009,778,250.4,343.1,272.3,322.7,365.2,277.4,324.6,280.3,292.7,332.7,287.6,239.3,268.2,315,271.6,282.4,kek1,"Drosophila melanogaster kekkon-1 CG12283-RA (kek1), mRNA.",24583972
ILMN_148571,780,3068.2,3407.7,2365.9,4105,4221.5,3193.9,3938.4,3125.6,4668,2906.2,4179.2,3095,2901.2,4295.2,3262.9,3076.3,poly,"Drosophila melanogaster poly CG9829-RA (poly), mRNA.",24646529
ILMN_157334,791,629.6,720.4,465.2,758.8,889.5,741.5,698.3,597.2,875.8,755.8,810.3,539.5,630.9,829.1,606.3,607.5,debcl,"Drosophila melanogaster death executioner Bcl-2 homologue CG33134-RA (debcl), mRNA.",28573275
ILMN_148538,799,81.1,82.1,90,111.9,92.1,52.8,109.5,75.4,107.8,73.1,76.8,101.4,70.1,73.9,95.5,98.6,myoglianin,"Drosophila melanogaster myoglianin CG1838-RD, transcript variant D (myoglianin), mRNA.",24638699
ILMN_157380,800,4036.5,3478.1,2714.7,4860,6127.1,4258,4604,3882.9,5968.7,3377.4,4320,3648.9,3917.1,5070.5,3771.3,3783.3,Rpd3,"Drosophila melanogaster Rpd3 CG7471-RA (Rpd3), mRNA.",24657890
ILMN_154546,805,76.9,74.6,69.6,69.6,74.9,62.3,78.2,59.9,67.7,73.3,59.1,62.8,66.5,63,58.3,85.9,CG32048,"Drosophila melanogaster CG32048-RB, transcript variant B (CG32048), mRNA.",24661733
ILMN_150765,813,147.1,159.9,114.7,171.8,184.4,110.3,162.3,128.4,224.7,114.1,154.3,112.4,114,139.6,120,153.9,chb,"Drosophila melanogaster chromosome bows CG32435-RC, transcript variant C (chb), mRNA.",24667863
ILMN_139656,814,76.8,69.9,71.2,62.9,70.1,64,66.6,63.6,77.2,76.9,62.8,56.9,58.7,63.4,67.6,83.9,ru,"Drosophila melanogaster roughoid CG1214-RA (ru), mRNA.",24655171
ILMN_157599,815,384.2,405.7,247,428.3,426.4,338.7,381.8,342.2,475.9,404.9,405.9,314.1,306.5,335.8,330.5,406.1,mas,"Drosophila melanogaster masquerade CG15002-RB (mas), mRNA.",24657298
ILMN_150480,820,65.8,69,69.3,60.6,70.4,53.8,54.2,49.7,62.6,61.6,57.5,54.5,56.8,54.4,53,72,gom,"Drosophila melanogaster gomdanji CG6727-RA (gom), mRNA.",24657714
ILMN_158635,839,15003.6,14115.7,13681.3,20485.1,19898.3,17820.6,18478.8,15602.4,18671.8,13609.5,17959.9,15470.1,15429.3,18633.6,15583.5,13672.1,smt3,"Drosophila melanogaster smt3 CG4494-RA (smt3), mRNA.",24582393
ILMN_149820,840,484.2,654.9,389.9,751.8,761.9,462,660.7,461.4,823.4,342.1,705.4,482.4,399.2,898.5,432.5,674.7,cnk,"Drosophila melanogaster connector enhancer of ksr CG6556-RA (cnk), mRNA.",24654392
ILMN_155201,844,829.5,1028.2,608.5,1192,1076.9,555.6,968.9,756.9,1381.3,652.7,891.2,839,721,971.3,914.8,877.9,Cad99C,"Drosophila melanogaster Cad99C CG31009-RA (Cad99C), mRNA.",24651169
ILMN_148565,859,17057.2,13886.1,14910.5,19711.3,22512.5,18036.9,18241.6,16578.4,21758.6,13361.6,18901.8,14317.8,16525.5,18147.5,15182.6,12550.5,RpL19,"Drosophila melanogaster Ribosomal protein L19 CG2746-RA, transcript variant A (RpL19), mRNA.",45549023
ILMN_158680,861,160.4,177.1,110.6,166.7,139.9,114.6,149.2,128.6,194.5,151,145.9,124.2,112,142.8,127.5,179.3,phyl,"Drosophila melanogaster phyllopod CG10108-RA (phyl), mRNA.",24653648
ILMN_149547,864,106.6,123.1,164.8,313.5,111.2,74.5,242.4,206.5,124.3,90.8,225.6,227,92.6,104.8,213.9,276.3,CG7144,"Drosophila melanogaster CG7144-RA (CG7144), mRNA.",23397394
ILMN_154488,881,81.7,79.4,78.6,84.2,75.7,55.3,83.6,62,77.8,76.5,64.1,69.2,60.5,77.2,80.6,87.7,sl,"Drosophila melanogaster small wing CG4200-RA (sl), mRNA.",19550100
ILMN_141088,884,417.5,827.5,947.8,1121.3,733.5,567.3,1205.8,612.3,620.3,597.5,1512.3,818.9,507.8,801.5,947.3,781.3,Cyp310a1,"Drosophila melanogaster Cyp310a1 CG10391-RA (Cyp310a1), mRNA.",24585000
ILMN_146018,885,714.6,771.2,682.4,1433,1083.3,495.5,1167.8,906.8,1173.1,378.5,1087.6,1172.7,700.9,1327,887.1,1331.3,Gug,"Drosophila melanogaster Grunge CG6964-RD, transcript variant D (Gug), mRNA.",45552994
ILMN_155119,887,448.9,449.5,315.1,553.4,715.9,507.6,500.9,413.4,673.4,372.5,499.8,374.4,468.6,611.4,436.2,529.6,Orc2,"Drosophila melanogaster Origin recognition complex subunit 2 CG3041-RA (Orc2), mRNA.",24646726
ILMN_154795,889,329.2,359.6,250.7,422.3,433.2,255.5,379.7,352.6,472.4,297.4,374.1,334.9,301.3,370.2,338.8,369.4,ca,"Drosophila melanogaster CG31037-RA (ca), mRNA.",28571921
ILMN_152836,890,1002.3,903.3,680.5,1160.3,1243.5,982.3,1301.7,939.1,1456.5,703.5,1220.1,1124.1,968.6,1389.7,967.9,997.9,wit,"Drosophila melanogaster wishful thinking CG10776-RA (wit), mRNA.",24657171
ILMN_155622,891,2194.3,2183.7,1791.5,3274.1,3106.4,1716.6,3058.7,2089,3508.4,1315.2,2713.6,2801.4,2021.5,3522.9,2339,2593.8,E2f,"Drosophila melanogaster E2F transcription factor CG6376-RA, transcript variant A (E2f), mRNA.",24648769
ILMN_139654,895,784.6,671.3,540.4,774.7,797.3,570.8,708.6,715.9,1148.9,686.3,857.9,621.6,596.3,683.3,623.8,765.9,Nep2,"Drosophila melanogaster Neprilysin 2 CG9761-RA (Nep2), mRNA.",24644060
ILMN_146530,897,1242.8,1319.2,891.6,1265.8,1913.4,1380.7,1212.5,1030.2,1758.2,1177.8,1125,820.8,1203.1,1633.3,904.2,1144.5,dco,"Drosophila melanogaster discs overgrown CG2048-RC, transcript variant C (dco), mRNA.",24651562
ILMN_144388,898,60.8,70.6,69.1,55.9,55.5,55.1,56.3,47.6,58.6,63.1,51.2,62,55.1,48.2,59.6,65.7,ftz,"Drosophila melanogaster fushi tarazu CG2047-RA (ftz), mRNA.",19549961
ILMN_152913,901,1899,2027.2,1597.6,2565.5,2417.7,2289.2,2130.9,2120,2368.6,1831.8,2151.9,1881.5,1739,2317.1,1809.5,2193,Jafrac2,"Drosophila melanogaster thioredoxin peroxidase 2 CG1274-RA, transcript variant A (Jafrac2), mRNA.",24656343
ILMN_154162,905,241.4,240.1,183,318.5,267.6,83.9,285.8,204.3,351.9,115.2,140.9,228.1,173.5,156.6,260.4,235,shg,"Drosophila melanogaster shotgun CG3722-RA (shg), mRNA.",19550114
ILMN_152278,910,137,158.7,116.6,196,155,98.3,148.7,118,164.8,115.8,105.3,130.4,107,139.2,128.9,198.2,babo,"Drosophila melanogaster baboon CG8224-RA, transcript variant A (babo), mRNA.",19549871
ILMN_158477,912,1394.2,1857.3,1000.9,2093.8,1861.1,1332.7,1671.7,1260,2024.5,1044.8,1540.6,1395.3,1003.3,2181,1218.1,1803.1,usp,"Drosophila melanogaster ultraspiracle CG4380-RA (usp), mRNA.",19550205
ILMN_154453,913,7019.8,6701.3,6495.5,9608.5,9890.8,5105.4,9819.9,7234.9,10300.1,5343.2,8913.4,6935.8,6205.3,6525.3,7349.7,6550.1,Df31,"Drosophila melanogaster CG2207-RB, transcript variant B (Df31), mRNA.",78709112
ILMN_155699,915,78.1,102.1,93.4,108.3,87.6,79.5,92.8,81.7,86.9,84.9,97.5,87.6,69.8,82.5,98,120.4,gt,"Drosophila melanogaster giant CG7952-RB (gt), mRNA.",24639344
ILMN_140445,920,227.2,263.8,188,262.8,225.2,200,248.6,230.3,265.9,271.2,259.4,223.8,198.1,203.1,216.9,318.4,HLHmgamma,"Drosophila melanogaster E(spl) region transcript m CG8333-RA (HLHmgamma), mRNA.",24650221
ILMN_141714,925,3500.2,3389,2920.6,4534.9,4948.2,3643.4,4167.8,3834.9,4884.5,3328.1,4315.1,3563.6,3455,4185.6,3866.7,3887.5,CG10373,"Drosophila melanogaster CG10373-RA (CG10373), mRNA.",24585023
ILMN_152209,926,315.4,262.5,228.1,376,431.5,243.1,327.8,238.8,401.2,249.9,279.6,265.3,305.1,349.1,297.3,311.2,CG14781,"Drosophila melanogaster CG14781-RA (CG14781), mRNA.",23397627
ILMN_157454,929,2952,2800.4,2406.9,3974.6,4404.9,3430.5,3880.8,3094.4,4426.5,2805.6,3887.5,3108.1,2960.6,4159.2,3346.4,3363.9,SMC2,"Drosophila melanogaster SMC2 CG10212-RA (SMC2), mRNA.",22024151
ILMN_147386,931,2822.4,2867.1,1560.4,3457.9,3750.9,2280.8,2654,1969.2,4236.2,1971.3,2545.3,2149.9,2416.8,3212.9,2112.1,2446.6,LanA,"Drosophila melanogaster Laminin A CG10236-RA (LanA), mRNA.",19549564
ILMN_144684,935,380.6,483.9,303.8,529.8,569,317.8,641.5,393.9,668.2,322.2,654.9,516.7,359.2,723.5,357.7,396.7,Akt1,"Drosophila melanogaster Akt1 CG4006-RB, transcript variant B (Akt1), mRNA.",24647359
ILMN_151082,936,2392.3,3434.7,1968.3,3490,3826.6,2767.7,3246.9,2621.2,3500,2681.8,3531,2353,2207.5,3862.1,2371.3,2620.6,Ssdp,"Drosophila melanogaster Sequence-specific single-stranded DNA-binding protein CG7187-RC, transcript variant C (Ssdp), mRNA.",24647867
ILMN_146441,940,85.8,111,76.3,88.7,106.3,75.2,96.5,87,100.5,84.3,81.2,79.4,91,78.4,89.6,117.2,crp,"Drosophila melanogaster cropped CG7664-RA (crp), mRNA.",24584568
ILMN_159498,942,503.6,495.9,397.1,777,846.2,598,668.9,457.1,829.1,501.1,638.5,546.9,577.5,747.9,590.6,475.8,tld,"Drosophila melanogaster tolloid CG6868-RA (tld), mRNA.",24649766
ILMN_146260,943,2650.9,3745.6,1975.9,3574.5,3977.3,2045.9,3618.3,3064.7,4753.8,2163.4,3456.4,2378.8,2226.4,3745,2506.8,2530.9,Ppn,"Drosophila melanogaster Papilin CG33103-RA, transcript variant A (Ppn), mRNA.",28572035
ILMN_151810,944,231,234.7,200,419.8,353.1,222.9,340,273.3,348.4,208.8,305.5,291.7,215.7,305.7,283.7,334.6,Poxn,"Drosophila melanogaster Pox neuro CG8246-RA (Poxn), mRNA.",19549650
ILMN_139970,946,620.5,825,471.9,1183.4,799.6,345.3,846.3,655.1,927.1,437.2,691.5,709.6,507.3,865.9,661.6,968.8,corto,"Drosophila melanogaster corto CG2530-RA (corto), mRNA.",24644115
ILMN_147734,950,780.3,682.2,224.6,268.6,633.2,507.4,225.3,398,1153.5,697.9,337.7,204.3,431.5,518.2,194.4,448.9,CG16733,"Drosophila melanogaster CG16733-RA (CG16733), mRNA.",24645280
ILMN_153459,951,326.5,349.5,219.2,353.2,407.7,298.5,338.6,317.9,406.6,300.1,369.7,267.3,327.1,347.8,274.1,330.2,ebi,"Drosophila melanogaster ebi CG4063-RA (ebi), mRNA.",24580633
ILMN_156377,952,69.4,74.5,68.1,60.7,63.1,52.6,58.4,57.4,64,77,50.8,53.9,58,46.9,55,81.5,bcd,"Drosophila melanogaster bicoid CG1034-RF, transcript variant F (bcd), mRNA.",28573204
ILMN_144351,958,2510.1,2478.1,2082.5,3673.1,3662.1,2122.6,3151.8,2807.5,3819.3,2297.5,2503.5,2696.2,2715,2756.6,3065.3,2503.1,Fas3,"Drosophila melanogaster Fasciclin 3 CG5803-RB, transcript variant B (Fas3), mRNA.",24584955
ILMN_144061,961,70,80.1,79.5,85,79.3,60.9,75.4,61.2,75.4,79.5,67.2,75.4,67.7,72.5,71,80.5,grk,"Drosophila melanogaster gurken CG17610-RA (grk), mRNA.",24582844
ILMN_146750,962,63,66.5,55.7,48.9,66.6,58.5,50.5,40.1,50,60.8,50.6,50.6,53.4,49,45.5,84.7,CG14509,"Drosophila melanogaster CG14509-RA (CG14509), mRNA.",28572027
ILMN_142201,963,78.2,83.5,80.6,63.1,76.6,65.5,68.6,63.4,77.9,96.2,58.5,62.9,63.9,65.9,63.4,86.4,CG1139,"Drosophila melanogaster CG1139-RA (CG1139), mRNA.",24655810
ILMN_144626,969,1722.3,1752.5,1319.4,2482.3,2463.6,1744.7,2152.2,1707.1,2578.8,1570.4,2041.7,1745.3,1653.3,2110.8,1876,1877.4,fzy,"Drosophila melanogaster fizzy CG4274-RA (fzy), mRNA.",24584586
ILMN_158944,971,317.9,293.3,246.7,416,390.3,276.4,349.9,273,386.6,253.1,353.8,278,265.4,313.7,289.8,367.6,Tsc1,"Drosophila melanogaster Tsc1 CG6147-RA (Tsc1), mRNA.",19549813
ILMN_150369,973,367.5,398.1,282.7,529.9,539.1,367.4,473.4,366.4,592,339,481.6,335.9,334.6,425,347.6,485.7,px,"Drosophila melanogaster plexus CG4444-RA (px), mRNA.",24658180
ILMN_155134,974,393.4,387.7,232.8,398.9,493.9,250.7,319.6,270.2,522.3,312.6,261.2,272.9,354.4,318.4,303.3,341.6,melt,"Drosophila melanogaster melted CG8624-RB, transcript variant B (melt), mRNA.",62472041
ILMN_151340,975,485,461.8,459.4,681.3,544.9,497.9,677,522.8,655.9,508.9,662.4,563.9,448.9,499.6,610.4,580.6,trbl,"Drosophila melanogaster tribbles CG5408-RA (trbl), mRNA.",45549249
ILMN_158789,977,1637.7,2471.3,1393,2846.9,2531.1,1715.4,2507.3,1775.3,2729.6,1354.9,2414,1868.6,1438.4,3162.5,1782.7,2520.4,cos,"Drosophila melanogaster costa CG1708-RA (cos), mRNA.",19549903
ILMN_147706,978,792.7,1065.7,640.1,1813.8,1324.8,350.2,1373.8,848.5,1630.3,386.3,1027.3,1053,634.4,1352.8,1016.4,1353.6,ci,"Drosophila melanogaster cubitus interruptus CG2125-RA (ci), mRNA.",45549238
ILMN_157519,979,198.9,315.6,133.9,234.1,185.5,198.1,194,184.6,213.7,342,215.2,183,244.8,317.8,169.1,237.7,pnt,"Drosophila melanogaster pointed CG17077-RB, transcript variant B (pnt), mRNA.",24649290
ILMN_150152,984,62.4,60.7,71.6,64.8,59.9,56.8,53.3,54,68.2,59,53.1,63.3,52.3,57.2,48.6,76.8,CG32037,"Drosophila melanogaster CG32037-PA (CG32037) mRNA, complete cds.",24661692
ILMN_158789,987,323.4,340.1,221.7,509.1,409.3,181.6,439.5,323.1,539.3,191.1,375.8,368.1,243.3,334.1,342.4,390.5,cos,"Drosophila melanogaster costa CG1708-RA (cos), mRNA.",19549903
ILMN_152049,989,105.3,116.3,79.9,79.7,145.1,112.4,77.1,56.8,116.2,105.8,80.6,70.4,103.6,98.8,66.9,86.3,Edg91,"Drosophila melanogaster Ecdysone-dependent gene 91 CG7539-RA (Edg91), mRNA.",24647716
ILMN_142327,991,712.1,1232,545.6,1049.1,1143.6,556,1086.3,734,1486.8,471.8,1169,804.3,597.3,1979.4,565.2,841.8,kay,"Drosophila melanogaster kayak CG33956-RD, transcript variant D (kay), mRNA.",78707301
ILMN_157449,992,64.4,76.3,65.3,56.4,60.4,50.2,52.6,62.4,61.6,63,51.8,54.8,58.7,54.7,55.5,89.9,CG16996,"Drosophila melanogaster CG16996-RA (CG16996), mRNA.",24583844
ILMN_153988,998,1231.3,1325.3,944.4,1784.8,1657.4,1367.2,1484.1,1202.8,1771.8,1325.2,1588.2,1192.1,1233.9,1487.5,1191.5,1423.2,Mekk1,"Drosophila melanogaster Mekk1 CG7717-RB, transcript variant B (Mekk1), mRNA.",24648045
ILMN_151479,1000,68.6,73.2,68.5,68.7,65.6,53.4,57.3,59,63.7,68.8,55.7,63.4,58,55.8,57.1,82.3,mam,"Drosophila melanogaster mastermind CG8118-RC, transcript variant C (mam), mRNA.",45552614
ILMN_155063,1002,162.1,202.9,128.8,233.8,213.1,99.3,184.4,143.4,220.9,132.4,132.9,159.9,130.6,167.4,158.3,190.7,ash1,"Drosophila melanogaster absent, small, or homeotic discs 1 CG8887-RA (ash1), mRNA.",17737642
ILMN_150052,1003,944.4,951.6,673.5,1179.3,1281.1,976.8,1022.6,860.6,1378.2,860.5,1112.9,883.4,908.5,1188.1,888.7,1029.1,Iswi,"Drosophila melanogaster Imitation SWI CG8625-RC, transcript variant C (Iswi), mRNA.",24653133
ILMN_158206,1006,6443.7,6083.4,4727,7473.1,8204,6307.1,6817.2,5719.1,8877.5,5384.1,6885.8,5981.9,5836.7,8420.5,5903,6213.7,Trx-2,"Drosophila melanogaster thioredoxin-2 CG31884-RB, transcript variant B (Trx-2), mRNA.",24583089
ILMN_154814,1009,2209.8,2998.3,1840.3,3015.9,3133.5,2350.5,3021.5,2422.2,3433.9,2001.3,3268.2,2467.4,2137.1,3642.3,2396.3,2662,Mkk4,"Drosophila melanogaster MAP kinase kinase 4 CG9738-RA (Mkk4), mRNA.",24645101
ILMN_158948,1011,1014.6,1175.1,728.6,1433.3,1461.6,944.1,1273.8,1184.2,1715.4,1015.8,1270.4,1000.6,922.6,1272.9,1214.1,1185.6,Hem,"Drosophila melanogaster HEM-protein CG5837-RA (Hem), mRNA.",24668539
ILMN_143066,1020,212.6,278.9,171.4,334.7,328.6,198.7,262.1,220.7,351.9,205.1,274.7,209.3,190.7,322.4,228.7,312.7,oxt,"Drosophila melanogaster peptide O-xylosyltransferase CG32300-RB (oxt), mRNA.",24655954
